student_no,subject,location,spcl_prog_text,resident,s1_gender,class,checkin date
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,4-Dec-13
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,5-Dec-13
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Dec-13
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,9-Dec-13
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,10-Dec-13
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,11-Dec-13
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,7-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,8-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,9-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,10-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,14-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,15-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,16-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,17-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,21-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,22-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,23-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,27-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,28-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,29-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,30-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,31-Jan-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,3-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,5-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,7-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,10-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,11-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,12-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,12-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,13-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,14-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,18-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,19-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,20-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,21-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,24-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,25-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,26-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,27-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,28-Feb-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,3-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,4-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,5-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,10-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,11-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,12-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,13-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,17-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,18-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,19-Mar-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,1-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,2-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,3-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,4-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,7-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,8-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,9-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,10-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,11-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,14-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,15-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,16-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,17-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,18-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,21-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,22-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,23-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,24-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,25-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,28-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,29-Apr-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,1-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,8-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,9-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,13-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,15-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,19-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,20-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,22-May-14
1329203,Commuter Commons,HUB Commuter Commons,None,1,M,4,29-May-14
1329203,CSE,MHG Front Desk,None,1,M,4,25-Feb-14
1329203,CSE,MHG Front Desk,None,1,M,4,11-Mar-14
1329203,CSE,MHG Front Desk,None,1,M,4,1-May-14
1329203,Math,MHG Front Desk,None,1,M,4,16-Oct-13
1329203,Math,MHG Front Desk,None,1,M,4,7-Jan-14
1329203,Math,MHG Front Desk,None,1,M,4,22-Jan-14
1329203,Math,MHG Front Desk,None,1,M,4,4-Feb-14
1329203,Math,MHG Front Desk,None,1,M,4,11-Feb-14
1329203,Math,MHG Front Desk,None,1,M,4,2-Mar-14
1329203,Math,MHG Front Desk,None,1,M,4,17-Mar-14
1329203,Math,MHG Front Desk,None,1,M,4,6-Apr-14
1329203,Math,MHG Front Desk,None,1,M,4,24-Apr-14
1329203,Math,MHG Front Desk,None,1,M,4,4-May-14
1329203,Math,MHG Front Desk,None,1,M,4,15-May-14
1329203,Math,MHG Front Desk,None,1,M,4,22-May-14
1329203,Physics,MHG Front Desk,None,1,M,4,9-Oct-13
1329203,Physics,MHG Front Desk,None,1,M,4,9-Dec-13
1329203,Physics,MHG Front Desk,None,1,M,4,21-Jan-14
1329203,Physics,MHG Front Desk,None,1,M,4,2-Feb-14
1329203,Physics,MHG Front Desk,None,1,M,4,9-Feb-14
1329203,Physics,MHG Front Desk,None,1,M,4,12-Feb-14
1329203,Physics,MHG Front Desk,None,1,M,4,19-Feb-14
1329203,Physics,MHG Front Desk,None,1,M,4,23-Feb-14
1329203,Physics,MHG Front Desk,None,1,M,4,2-Mar-14
1329203,Physics,MHG Front Desk,None,1,M,4,3-Mar-14
1329203,Physics,MHG Front Desk,None,1,M,4,4-Mar-14
1329203,Physics,MHG Front Desk,None,1,M,4,16-Mar-14
1329203,Physics,MHG Front Desk,None,1,M,4,18-Mar-14
1329203,Physics,MHG Front Desk,None,1,M,4,2-Apr-14
1329203,Physics,MHG Front Desk,None,1,M,4,6-Apr-14
1329203,Physics,MHG Front Desk,None,1,M,4,13-Apr-14
1329203,Physics,MHG Front Desk,None,1,M,4,17-Apr-14
1329203,Physics,MHG Front Desk,None,1,M,4,20-Apr-14
1329203,Physics,MHG Front Desk,None,1,M,4,4-May-14
1329203,Physics,MHG Front Desk,None,1,M,4,7-May-14
1329203,Physics,MHG Front Desk,None,1,M,4,8-May-14
1329203,Physics,MHG Front Desk,None,1,M,4,29-May-14
1329203,Physics,MHG Front Desk,None,1,M,4,1-Jun-14
1329206,Math,MHG Front Desk,None,1,M,2,4-Feb-14
1329215,Math,MHG Front Desk,None,1,F,3,1-May-14
1329215,Physics,MHG Front Desk,None,1,F,3,9-Oct-13
1329219,Math,MHG Front Desk,None,1,F,2,30-Sep-13
1329219,Math,MHG Front Desk,None,1,F,2,2-Oct-13
1329219,Math,MHG Front Desk,None,1,F,2,29-Oct-13
1329219,Math,MHG Front Desk,None,1,F,2,20-Nov-13
1329219,Math,MHG Front Desk,None,1,F,2,16-Apr-14
1329224,Math,MHG Front Desk,None,1,F,2,14-Oct-13
1329224,Math,MHG Front Desk,None,1,F,2,23-Oct-13
1329224,Math,MHG Front Desk,None,1,F,2,24-Oct-13
1329224,Math,MHG Front Desk,None,1,F,2,28-Oct-13
1329224,Math,MHG Front Desk,None,1,F,2,11-Nov-13
1329224,Math,MHG Front Desk,None,1,F,2,12-Nov-13
1329224,Math,MHG Front Desk,None,1,F,2,26-Nov-13
1329224,Math,MHG Front Desk,None,1,F,2,2-Dec-13
1329224,Math,MHG Front Desk,None,1,F,2,4-Dec-13
1329224,Math,MHG Front Desk,None,1,F,2,5-Dec-13
1329224,Math,MHG Front Desk,None,1,F,2,21-Jan-14
1329224,Math,MHG Front Desk,None,1,F,2,28-Jan-14
1329226,Commuter Commons,HUB Commuter Commons,None,1,M,1,15-Oct-13
1329226,Commuter Commons,HUB Commuter Commons,None,1,M,1,29-Oct-13
1329226,Commuter Commons,HUB Commuter Commons,None,1,M,1,26-Nov-13
1329226,Commuter Commons,HUB Commuter Commons,None,1,M,1,12-Feb-14
1329226,Commuter Commons,HUB Commuter Commons,None,1,M,1,12-Mar-14
1329230,Chem,HUB Commuter Commons,None,1,M,2,30-Sep-13
1329232,ECON,MHG Front Desk,None,1,F,2,11-Mar-14
1329234,Chem,HUB Commuter Commons,None,1,F,2,26-Sep-13
1329234,Chem,HUB Commuter Commons,None,1,F,2,2-Oct-13
1329234,Math,MHG Front Desk,None,1,F,2,14-Jan-14
1329236,Commuter Commons,HUB Commuter Commons,None,1,M,2,31-Mar-14
1329236,Commuter Commons,HUB Commuter Commons,None,1,M,2,2-Apr-14
1329236,Commuter Commons,HUB Commuter Commons,None,1,M,2,7-Apr-14
1329236,Commuter Commons,HUB Commuter Commons,None,1,M,2,8-Apr-14
1329236,Commuter Commons,HUB Commuter Commons,None,1,M,2,9-Apr-14
1329236,Commuter Commons,HUB Commuter Commons,None,1,M,2,10-Apr-14
1329236,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Apr-14
1329240,Math,MHG Front Desk,None,1,M,3,1-Oct-13
1329251,Anything Goes,MHG Front Desk,None,1,M,2,10-Oct-13
1329251,Math,MHG Front Desk,None,1,M,2,30-Sep-13
1329251,Math,MHG Front Desk,None,1,M,2,7-Oct-13
1329251,Math,MHG Front Desk,None,1,M,2,8-Oct-13
1329251,Math,MHG Front Desk,None,1,M,2,23-Oct-13
1329251,Math,MHG Front Desk,None,1,M,2,4-Nov-13
1329251,Math,MHG Front Desk,None,1,M,2,12-Nov-13
1329251,Math,MHG Front Desk,None,1,M,2,13-Nov-13
1329251,Math,MHG Front Desk,None,1,M,2,14-Nov-13
1329251,Math,MHG Front Desk,None,1,M,2,17-Nov-13
1329251,Math,MHG Front Desk,None,1,M,2,18-Nov-13
1329251,Math,MHG Front Desk,None,1,M,2,25-Nov-13
1329251,Math,MHG Front Desk,None,1,M,2,1-Dec-13
1329251,Math,MHG Front Desk,None,1,M,2,9-Jan-14
1329251,Math,MHG Front Desk,None,1,M,2,13-Jan-14
1329251,Math,MHG Front Desk,None,1,M,2,20-Jan-14
1329251,Math,MHG Front Desk,None,1,M,2,27-Jan-14
1329251,Math,MHG Front Desk,None,1,M,2,24-Feb-14
1329251,Math,MHG Front Desk,None,1,M,2,13-Apr-14
1329266,Spanish,MHG Front Desk,None,1,M,3,28-May-14
1329267,Chem,MHG Front Desk,None,1,F,2,26-Jan-14
1329267,Math,MHG Front Desk,None,1,F,2,15-Oct-13
1329267,Math,MHG Front Desk,None,1,F,2,19-Feb-14
1329280,Chem,MHG Front Desk,None,1,M,2,10-Dec-13
1329282,Chem,MHG Front Desk,None,1,F,2,7-Jan-14
1329282,Chem,MHG Front Desk,None,1,F,2,29-Jan-14
1329282,Chem,MHG Front Desk,None,1,F,2,11-Feb-14
1329282,Chem,MHG Front Desk,None,1,F,2,19-May-14
1329284,Commuter Commons,HUB Commuter Commons,None,1,F,2,26-Nov-13
1329284,Commuter Commons,HUB Commuter Commons,None,1,F,2,28-Apr-14
1329312,Chem,MHG Front Desk,None,1,M,2,27-Oct-13
1329312,CSE,MHG Front Desk,None,1,M,2,5-May-14
1329312,CSE,MHG Front Desk,None,1,M,2,26-May-14
1329312,Math,MHG Front Desk,None,1,M,2,24-Oct-13
1329313,Math,MHG Front Desk,None,1,M,2,5-Feb-14
1329313,Math,MHG Front Desk,None,1,M,2,6-Feb-14
1329314,Math,MHG Front Desk,None,2,F,2,28-Oct-13
1329329,Math,MHG Front Desk,None,1,F,2,23-Jan-14
1329331,Chem,MHG Front Desk,None,1,F,3,24-Oct-13
1329332,Chem,MHG Front Desk,None,1,M,3,15-Oct-13
1329349,Commuter Commons,HUB Commuter Commons,None,1,M,3,27-Jan-14
1329352,CSE,MHG Front Desk,None,1,M,2,19-May-14
1329352,Physics,MHG Front Desk,None,1,M,2,13-Feb-14
1329364,Anything Goes,MHG Front Desk,None,1,M,2,17-Nov-13
1329364,Chem,MHG Front Desk,None,1,M,2,14-Jan-14
1329364,Chem,MHG Front Desk,None,1,M,2,4-Feb-14
1329364,Chem,MHG Front Desk,None,1,M,2,18-Feb-14
1329364,Chem,MHG Front Desk,None,1,M,2,25-Feb-14
1329364,Chem,MHG Front Desk,None,1,M,2,26-Feb-14
1329364,Chem,MHG Front Desk,None,1,M,2,6-Mar-14
1329364,Chem,MHG Front Desk,None,1,M,2,10-Mar-14
1329364,Chem,MHG Front Desk,None,1,M,2,12-Mar-14
1329364,Chem,MHG Front Desk,None,1,M,2,17-Mar-14
1329364,Math,MHG Front Desk,None,1,M,2,18-Nov-13
1329364,Math,MHG Front Desk,None,1,M,2,21-Nov-13
1329364,Math,MHG Front Desk,None,1,M,2,25-Nov-13
1329364,Math,MHG Front Desk,None,1,M,2,4-Dec-13
1329364,Math,MHG Front Desk,None,1,M,2,5-Dec-13
1329364,Math,MHG Front Desk,None,1,M,2,7-Apr-14
1329364,Math,MHG Front Desk,None,1,M,2,28-May-14
1329370,Math,MHG Front Desk,None,1,M,2,18-May-14
1329373,Math,MHG Front Desk,None,1,F,2,23-Jan-14
1329373,Math,MHG Front Desk,None,1,F,2,4-Feb-14
1329373,Math,MHG Front Desk,None,1,F,2,25-Feb-14
1329373,Math,MHG Front Desk,None,1,F,2,3-Mar-14
1329373,Math,MHG Front Desk,None,1,F,2,11-Mar-14
1329377,Chem,MHG Front Desk,None,1,F,3,28-May-14
1329377,Math,MHG Front Desk,None,1,F,3,26-May-14
1329379,Physics,MHG Front Desk,None,2,M,2,10-Feb-14
1329379,Physics,MHG Front Desk,None,2,M,2,3-Mar-14
1329389,Commuter Commons,HUB Commuter Commons,None,1,F,2,31-Mar-14
1329389,Math,MHG Front Desk,None,1,F,2,1-Oct-13
1329389,Math,MHG Front Desk,None,1,F,2,28-Oct-13
1329389,Math,MHG Front Desk,None,1,F,2,25-Nov-13
1329389,Math,MHG Front Desk,None,1,F,2,4-Dec-13
1329391,Physics,MHG Front Desk,None,1,F,2,5-Mar-14
1329398,Commuter Commons,HUB Commuter Commons,None,2,M,2,10-Oct-13
1329398,Commuter Commons,HUB Commuter Commons,None,2,M,2,26-Nov-13
1329398,Commuter Commons,HUB Commuter Commons,None,2,M,2,27-Nov-13
1329398,Commuter Commons,HUB Commuter Commons,None,2,M,2,10-Jan-14
1329398,Commuter Commons,HUB Commuter Commons,None,2,M,2,22-Jan-14
1329398,Commuter Commons,HUB Commuter Commons,None,2,M,2,16-May-14
1329398,Math,MHG Front Desk,None,2,M,2,8-Oct-13
1329404,Chem,HUB Commuter Commons,None,1,F,2,25-Sep-13
1329404,Chem,HUB Commuter Commons,None,1,F,2,27-Sep-13
1329404,Commuter Commons,HUB Commuter Commons,None,1,F,2,11-Oct-13
1329404,Commuter Commons,HUB Commuter Commons,None,1,F,2,15-Jan-14
1329404,Commuter Commons,HUB Commuter Commons,None,1,F,2,18-Feb-14
1329404,Commuter Commons,HUB Commuter Commons,None,1,F,2,24-Feb-14
1329404,Commuter Commons,HUB Commuter Commons,None,1,F,2,26-Feb-14
1329405,Physics,MHG Front Desk,None,1,F,4,9-Oct-13
1329422,Math,MHG Front Desk,None,1,F,2,10-Oct-13
1329422,Math,MHG Front Desk,None,1,F,2,15-Oct-13
1329422,Math,MHG Front Desk,None,1,F,2,25-Nov-13
1329422,Math,MHG Front Desk,None,1,F,2,26-Nov-13
1329422,Math,MHG Front Desk,None,1,F,2,5-Dec-13
1329422,Math,MHG Front Desk,None,1,F,2,12-Feb-14
1329422,Math,MHG Front Desk,None,1,F,2,20-Feb-14
1329422,Math,MHG Front Desk,None,1,F,2,5-May-14
1329423,Math,MHG Front Desk,None,2,M,2,27-Apr-14
1329423,Math,MHG Front Desk,None,2,M,2,18-May-14
1329423,Math,MHG Front Desk,None,2,M,2,22-May-14
1329444,Physics,MHG Front Desk,None,1,M,2,3-Mar-14
1329445,Commuter Commons,HUB Commuter Commons,None,1,F,4,20-Feb-14
1329447,Math,MHG Front Desk,None,1,M,2,6-May-14
1329449,Math,MHG Front Desk,None,2,F,2,13-Jan-14
1329449,Math,MHG Front Desk,None,2,F,2,22-Jan-14
1329449,Math,MHG Front Desk,None,2,F,2,27-Jan-14
1329449,Math,MHG Front Desk,None,2,F,2,24-Apr-14
1329449,Math,MHG Front Desk,None,2,F,2,6-May-14
1329449,Math,MHG Front Desk,None,2,F,2,8-May-14
1329449,Math,MHG Front Desk,None,2,F,2,15-May-14
1329461,Chem,HUB Commuter Commons,None,1,M,3,30-Sep-13
1329481,Chem,MHG Front Desk,None,1,F,3,23-Feb-14
1329481,Math,MHG Front Desk,None,1,F,3,4-Feb-14
1329481,Math,MHG Front Desk,None,1,F,3,12-Feb-14
1329481,Math,MHG Front Desk,None,1,F,3,20-Feb-14
1329481,Math,MHG Front Desk,None,1,F,3,23-Feb-14
1329481,Math,MHG Front Desk,None,1,F,3,26-Feb-14
1329481,Math,MHG Front Desk,None,1,F,3,13-Mar-14
1329482,Math,MHG Front Desk,None,1,M,2,15-Oct-13
1329484,Chem,MHG Front Desk,None,1,M,2,21-Nov-13
1329486,Chem,HUB Commuter Commons,None,1,M,2,26-Sep-13
1329486,Commuter Commons,HUB Commuter Commons,None,1,M,2,23-Jan-14
1329493,Math,MHG Front Desk,None,1,M,3,8-Oct-13
1329497,Physics,MHG Front Desk,None,1,F,3,15-Oct-13
1329499,CSE,MHG Front Desk,None,2,M,2,11-Feb-14
1329499,Math,MHG Front Desk,None,2,M,2,7-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,9-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,12-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,13-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,16-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,21-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,23-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,26-Jan-14
1329499,Math,MHG Front Desk,None,2,M,2,13-Feb-14
1329510,Chem,HUB Commuter Commons,None,1,M,3,25-Sep-13
1329510,Chem,HUB Commuter Commons,None,1,M,3,27-Sep-13
1329510,Commuter Commons,HUB Commuter Commons,None,1,M,3,28-Apr-14
1329514,Physics,MHG Front Desk,None,1,M,2,12-Feb-14
1329520,Commuter Commons,HUB Commuter Commons,None,1,M,2,12-Feb-14
1329520,Math,MHG Front Desk,None,1,M,2,17-Oct-13
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,7-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,8-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,9-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,10-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,15-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,21-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,22-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,23-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,24-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,27-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,28-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,30-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,31-Jan-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,3-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,10-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,11-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,18-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,20-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,21-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,24-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,25-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,26-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,27-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,28-Feb-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Mar-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,5-Mar-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Mar-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,7-Mar-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,11-Mar-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,12-Mar-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,13-Mar-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,1-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,8-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,15-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,17-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,18-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,21-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,22-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,23-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,25-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,28-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,29-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,30-Apr-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,2-May-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,13-May-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-May-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,19-May-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,20-May-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,27-May-14
1329522,Commuter Commons,HUB Commuter Commons,None,1,M,2,28-May-14
1329559,Math,MHG Front Desk,None,1,F,2,8-Oct-13
1329559,Math,MHG Front Desk,None,1,F,2,26-Feb-14
1329561,CSE,MHG Front Desk,None,1,F,3,4-Mar-14
1329561,Math,MHG Front Desk,None,1,F,3,22-Oct-13
1329561,Math,MHG Front Desk,None,1,F,3,7-Nov-13
1329561,Math,MHG Front Desk,None,1,F,3,14-Nov-13
1329561,Physics,MHG Front Desk,None,1,F,3,9-Oct-13
1329561,Physics,MHG Front Desk,None,1,F,3,11-Feb-14
1329580,Commuter Commons,HUB Commuter Commons,None,1,F,2,9-Oct-13
1329589,Math,MHG Front Desk,None,1,M,2,1-Oct-13
1329589,Math,MHG Front Desk,None,1,M,2,2-Oct-13
1329589,Physics,MHG Front Desk,None,1,M,2,28-May-14
1329604,Chem,MHG Front Desk,None,1,M,2,13-May-14
1329604,Chem,MHG Front Desk,None,1,M,2,1-Jun-14
1329604,Math,MHG Front Desk,None,1,M,2,3-Mar-14
1329604,Math,MHG Front Desk,None,1,M,2,13-Mar-14
1329604,Physics,MHG Front Desk,None,1,M,2,28-May-14
1329609,Commuter Commons,HUB Commuter Commons,None,1,M,2,28-Jan-14
1329634,Math,MHG Front Desk,None,1,M,2,30-Oct-13
1329634,Math,MHG Front Desk,None,1,M,2,27-Jan-14
1329634,Math,MHG Front Desk,None,1,M,2,28-Jan-14
1329639,Math,MHG Front Desk,None,1,F,2,2-Oct-13
1329644,Math,MHG Front Desk,None,1,F,2,13-Nov-13
1329644,Math,MHG Front Desk,None,1,F,2,3-Dec-13
1329647,Anything Goes,MHG Front Desk,None,1,F,2,3-Feb-14
1329674,Physics,MHG Front Desk,None,1,F,2,4-May-14
1329677,Chem,HUB Commuter Commons,None,1,F,2,30-Sep-13
1329677,Chem,HUB Commuter Commons,None,1,F,2,30-Sep-13
1329677,Chem,HUB Commuter Commons,None,1,F,2,30-Sep-13
1329677,Chem,HUB Commuter Commons,None,1,F,2,1-Oct-13
1329677,Chem,HUB Commuter Commons,None,1,F,2,2-Oct-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,25-Sep-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,10-Oct-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,14-Oct-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,16-Oct-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,16-Oct-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,18-Oct-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,30-Oct-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,4-Nov-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,5-Nov-13
